project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Alfredo Salazar power station,Termoeléctrica Alfredo Salazar,PAS-3,PAS-3,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Anzoátegui,Venezuela,mothballed,mothballed_plus,1970,70,,MW,point,9.3699,-64.496,,https://gem.wiki/Alfredo_Salazar_power_station,mothballed_plus
Alfredo Salazar power station,Termoeléctrica Alfredo Salazar,PAS-4,PAS-4,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Anzoátegui,Venezuela,mothballed,mothballed_plus,1970,50,,MW,point,9.3699,-64.496,,https://gem.wiki/Alfredo_Salazar_power_station,mothballed_plus
Alfredo Salazar power station,Termoeléctrica Alfredo Salazar,PAS-5,PAS-5,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Anzoátegui,Venezuela,mothballed,mothballed_plus,1970,50,,MW,point,9.3699,-64.496,,https://gem.wiki/Alfredo_Salazar_power_station,mothballed_plus
Altamira Dynasol cogeneration power station,Planta de Cogeneración Altamira Dynasol,1,1,gas_power_plant,Iberdrola Generación México; Iberdrola Cogeneración Altamira SA de CV,Iberdrola SA; Iberdrola Cogeneración Altamira SA de CV,Tamaulipas,Mexico,operating,operating,2017,57,,MW,point,22.447,-97.97,,https:/.gem.wiki/Altamira_Dynasol_cogeneration_power_station,operating
Altamira II power station,Central Termoeléctrica Altamira II,1,1,gas_power_plant,Valia Energía,Actis LLP,Tamaulipas,Mexico,operating,operating,2002,495,,MW,point,22.498,-97.902,,https:/.gem.wiki/Altamira_II_power_station,operating
Altamira III and IV power station,Planta CC Altamira III y IV,1,1,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Tamaulipas,Mexico,operating,operating,2003,548,,MW,point,22.494,-97.902,,https:/.gem.wiki/Altamira_III_and_IV_power_station,operating
Altamira III and IV power station,Planta CC Altamira III y IV,2,2,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Tamaulipas,Mexico,operating,operating,2003,548,,MW,point,22.494,-97.902,,https:/.gem.wiki/Altamira_III_and_IV_power_station,operating
Altamira V power station,Planta CC Altamira V,1,1,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Tamaulipas,Mexico,operating,operating,2006,578,,MW,point,22.5,-97.905,,https:/.gem.wiki/Altamira_V_power_station,operating
Altamira V power station,Planta CC Altamira V,2,2,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Tamaulipas,Mexico,operating,operating,2006,577,,MW,point,22.5,-97.905,,https:/.gem.wiki/Altamira_V_power_station,operating
Altamira power station,Altamira power station,3,3,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Tamaulipas,Mexico,operating,operating,1978,250,,MW,point,22.435,-98.007,,https://gem.wiki/Altamira_power_station,operating
Altamira power station,Altamira power station,4,4,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Tamaulipas,Mexico,operating,operating,1978,250,,MW,point,22.435,-98.007,,https://gem.wiki/Altamira_power_station,operating
Aluar Puerto Madryn power station,Central Térmica Aluar Puerto Madryn,2,2,gas_power_plant,Aluar Aluminio Argentino SA,Aluar Aluminio Argentino SA,Chubut,Argentina,operating,operating,1999,120,,MW,point,-42.737,-65.055,,https://gem.wiki/Aluar_Puerto_Madryn_power_station,operating
Aluar Puerto Madryn power station,Central Térmica Aluar Puerto Madryn,3,3,gas_power_plant,Aluar Aluminio Argentino SA,Aluar Aluminio Argentino SA,Chubut,Argentina,operating,operating,2008,465,,MW,point,-42.737,-65.055,,https://gem.wiki/Aluar_Puerto_Madryn_power_station,operating
Amapá Power I power station,Usina Termelétrica Amapá Power I,I,I,gas_power_plant,Brazilian Energy Participações SA,Brazilian Energy Participações SA,Amapá,Brazil,announced,proposed_plus,,300,,MW,point,-0.062594,-51.205,,https://gem.wiki/Amapá_Power_I_power_station,proposed_plus
Amapá Power II power station,Usina Termelétrica Amapá Power II,II,II,gas_power_plant,Evolution Power Partners SA,Evolution Power Partners SA,Amapá,Brazil,announced,proposed_plus,,300,,MW,point,-0.062809,-51.205,,https://gem.wiki/Amapá_Power_II_power_station,proposed_plus
Amapá Power III power station,Usina Termelétrica Amapá Power III,III,III,gas_power_plant,Evolution Power Partners SA,Evolution Power Partners SA,Amapá,Brazil,announced,proposed_plus,,300,,MW,point,-0.063013,-51.205,,https://gem.wiki/Amapá_Power_III_power_station,proposed_plus
Amaunet power station,Central Termoeléctrica NFE Baja California Sur,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Baja California,Mexico,operating,operating,2021,135,,MW,point,24.197,-110.26,,https:/.gem.wiki/Amaunet_power_station,operating
Andes Energy power station,Central Termoeléctrica Andes Energy,1,1,gas_power_plant,Andes Energy Terminal,Black & Veatch,Valle del Cauca,Colombia,announced,proposed_plus,2026,270,,MW,point,3.9029,-77.081,,https://gem.wiki/Andes_Energy_power_station,proposed_plus
Andes Energy power station,Central Termoeléctrica Andes Energy,2,2,gas_power_plant,Andes Energy Terminal,Black & Veatch,Valle del Cauca,Colombia,shelved,shelved,,130,,MW,point,3.9029,-77.081,,https://gem.wiki/Andes_Energy_power_station,shelved
Andes Vallenar power station,Central Termoeléctrica Andes Vallenar,1,1,gas_power_plant,Andes SA,Shell PLC; Wärtsilä Oyj,Atacama,Chile,shelved,shelved,,540,,MW,point,-28.578,-70.782,,https://gem.wiki/Andes_Vallenar_power_station,shelved
Andrés power station,Central Termoeléctrica Andrés,1,1,gas_power_plant,AES Dominicana [85%]; Estrella-Linda Group [15%],AES Corp [85.0%]; Estrella [7.5%]; Grupo Linda [7.5%],Santo Domingo,Dominican Republic,operating,operating,2003,319,,MW,point,18.407,-69.634,,https://gem.wiki/Andrés_power_station,operating
Antilhue power station,Central Termoeléctrica Antilhue,1,1,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Los Ríos,Chile,operating,operating,2005,51,,MW,point,-39.801,-73.185,,https://gem.wiki/Antilhue_power_station,operating
Antilhue power station,Central Termoeléctrica Antilhue,2,2,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Los Ríos,Chile,operating,operating,2005,51,,MW,point,-39.801,-73.185,,https://gem.wiki/Antilhue_power_station,operating
Antonio Guiteras Thermoelectric Power Plant (CTE),Central Termoeléctrica Antonio Guiteras,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Matanzas,Cuba,operating,operating,1989,330,,MW,point,23.103,-81.529,,https://gem.wiki/Antonio_Guiteras_Thermoelectric_Power_Plant_(CTE),operating
Antonio José de Sucre power station,Planta Termoeléctrica Antonio Jose de Sucre,AJS-1,AJS-1,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Sucre,Venezuela,operating,operating,2014,170,,MW,point,10.4,-64.167,,https://gem.wiki/Antonio_José_de_Sucre_power_station,operating
Antonio José de Sucre power station,Planta Termoeléctrica Antonio Jose de Sucre,AJS-2,AJS-2,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Sucre,Venezuela,mothballed,mothballed_plus,2015,170,,MW,point,10.4,-64.167,,https://gem.wiki/Antonio_José_de_Sucre_power_station,mothballed_plus
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,mothballed,mothballed_plus,1967,50,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,mothballed_plus
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,2,2,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,mothballed,mothballed_plus,1967,50,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,mothballed_plus
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,4,4,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,operating,operating,1984,95,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,operating
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,5,5,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,operating,operating,1984,95,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,operating
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,6,6,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,operating,operating,1984,95,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,operating
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,7,7,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,operating,operating,1984,95,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,operating
Antonio Nicolás Briceño power station,Planta Termoeléctrica Antonio Nicolás Briceño,1,1,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Zulia,Venezuela,mothballed,mothballed_plus,2010,90,,MW,point,9.7836,-71.077,,https://gem.wiki/Antonio_Nicolás_Briceño_power_station,mothballed_plus
Aparecida power station,Usina Termelétrica Aparecida,I-1,I-1,gas_power_plant,Centrais Elétricas do Norte do Brasil SA,Eletrobras SA,Amazonas,Brazil,operating,operating,1997,40,,MW,point,-3.1298,-60.033,,https://gem.wiki/Aparecida_power_station,operating
Aparecida power station,Usina Termelétrica Aparecida,I-2,I-2,gas_power_plant,Centrais Elétricas do Norte do Brasil SA,Eletrobras SA,Amazonas,Brazil,operating,operating,1997,40,,MW,point,-3.1298,-60.033,,https://gem.wiki/Aparecida_power_station,operating
Aparecida power station,Usina Termelétrica Aparecida,II-1,II-1,gas_power_plant,Centrais Elétricas do Norte do Brasil SA,Eletrobras SA,Amazonas,Brazil,operating,operating,1997,43,,MW,point,-3.1298,-60.033,,https://gem.wiki/Aparecida_power_station,operating
Aparecida power station,Usina Termelétrica Aparecida,II-2,II-2,gas_power_plant,Centrais Elétricas do Norte do Brasil SA,Eletrobras SA,Amazonas,Brazil,operating,operating,1997,43,,MW,point,-3.1298,-60.033,,https://gem.wiki/Aparecida_power_station,operating
Apoena power station,Usina Termelétrica Apoena,1,1,gas_power_plant,Sao Francisco Energia SA,Commandery Participações SA,Bahia,Brazil,operating,operating,2009,148,,MW,point,-12.699,-38.326,,https://gem.wiki/Apoena_power_station,operating
Araucária power station,Usina Elétrica a Gás de Araucária,1,1,gas_power_plant,Âmbar Energia [81%]; Petróleo Brasileiro SA [18%],J&F Investimentos SA [81.2%]; Petróleo Brasileiro SA [18.8%],Paraná,Brazil,operating,operating,2002,484,,MW,point,-25.589,-49.355,,https://gem.wiki/Araucária_power_station,operating
Argener power station,Central Térmica Argener,ARGETG01,ARGETG01,gas_power_plant,Siderca SA,Tenaris SA,Buenos Aires,Argentina,operating,operating,1998,163,,MW,point,-33.366,-60.148,,https://gem.wiki/Argener_power_station,operating
Arizona power station,Arizona power station,1,1,gas_power_plant,Inkia Energy,I Squared Capital,,Guatemala,operating,operating,2003,160,,MW,point,13.96,-90.799,,https://gem.wiki/Arizona_power_station,operating
Arroyo Seco Dreyfus power station,Central Térmica Arroyo Seco Dreyfus,TG1,TG1,gas_power_plant,Grupo Albanesi,Grupo Albanesi,Santa Fe,Argentina,construction,construction_plus,2024,54,,MW,point,-33.125,-60.522,,https://gem.wiki/Arroyo_Seco_Dreyfus_power_station,construction_plus
Arroyo Seco Dreyfus power station,Central Térmica Arroyo Seco Dreyfus,TG2,TG2,gas_power_plant,Grupo Albanesi,Grupo Albanesi,Santa Fe,Argentina,construction,construction_plus,2024,54,,MW,point,-33.125,-60.522,,https://gem.wiki/Arroyo_Seco_Dreyfus_power_station,construction_plus
Arroyo Seco Dreyfus power station,Central Térmica Arroyo Seco Dreyfus,TV1,TV1,gas_power_plant,Grupo Albanesi,Grupo Albanesi,Santa Fe,Argentina,construction,construction_plus,2024,25,,MW,point,-33.125,-60.522,,https://gem.wiki/Arroyo_Seco_Dreyfus_power_station,construction_plus
Atacama power station,Central Térmica Atacama,CC1,CC1,gas_power_plant,Enel Generación Chile SA,Enel Generación Chile SA,Antofagasta,Chile,operating,operating,1999,358,,MW,point,-23.09,-70.417,,https://gem.wiki/Atacama_power_station,operating
Atacama power station,Central Térmica Atacama,CC2,CC2,gas_power_plant,Enel Generación Chile SA,Enel Generación Chile SA,Antofagasta,Chile,operating,operating,2000,358,,MW,point,-23.09,-70.417,,https://gem.wiki/Atacama_power_station,operating
Atiaia I power station,Usina Termelétrica Atiaia I,1,1,gas_power_plant,Ponte Nova Energia,Ponte Nova Energia,Piauí,Brazil,announced,proposed_plus,,300,,MW,point,-5.0716,-42.8,,https://gem.wiki/Atiaia_I_power_station,proposed_plus
Atlantica Nuevo Pemex cogen power station,Central de cogeneración Atlantica Nuevo Pemex,1,1,gas_power_plant,Atlantica Sustainable Infrastructure PLC,Atlantica Sustainable Infrastructure PLC,Tabasco,Mexico,operating,operating,2013,150,,MW,point,17.859,-93.114,,https://gem.wiki/Atlantica_Nuevo_Pemex_cogen_power_station,operating
Atlantica Nuevo Pemex cogen power station,Central de cogeneración Atlantica Nuevo Pemex,2,2,gas_power_plant,Atlantica Sustainable Infrastructure PLC,Atlantica Sustainable Infrastructure PLC,Tabasco,Mexico,operating,operating,2013,150,,MW,point,17.859,-93.114,,https://gem.wiki/Atlantica_Nuevo_Pemex_cogen_power_station,operating
Atlântico Sul Energia power station,Usina Termelétrica Atlântico Sul Energia,1,1,gas_power_plant,Atlântico Sul Energia Térmica SPE Ltda,Atlântico Sul Energia Térmica SPE Ltda,Pernambuco,Brazil,shelved,shelved,,608,,MW,point,-8.3659,-34.969,,https://gem.wiki/Atlântico_Sul_Energia_power_station,shelved
Atlântico Sul Energia power station,Usina Termelétrica Atlântico Sul Energia,2,2,gas_power_plant,Atlântico Sul Energia Térmica SPE Ltda,Atlântico Sul Energia Térmica SPE Ltda,Pernambuco,Brazil,shelved,shelved,,608,,MW,point,-8.3659,-34.969,,https://gem.wiki/Atlântico_Sul_Energia_power_station,shelved
Atlântico power station,UTE do Atlântico,1,1,gas_power_plant,Ternium Brasil Ltda,Ternium SA,Rio de Janeiro,Brazil,operating,operating,2011,310,,MW,point,-22.91,-43.74,,https:/.gem.wiki/Atlântico_power_station,operating
Atlântico power station,UTE do Atlântico,2,2,gas_power_plant,Ternium Brasil Ltda,Ternium SA,Rio de Janeiro,Brazil,operating,operating,2011,90,,MW,point,-22.91,-43.74,,https:/.gem.wiki/Atlântico_power_station,operating
Atlântico power station,UTE do Atlântico,3,3,gas_power_plant,Ternium Brasil Ltda,Ternium SA,Rio de Janeiro,Brazil,operating,operating,2011,90,,MW,point,-22.91,-43.74,,https:/.gem.wiki/Atlântico_power_station,operating
Aureliano Chaves power station,Usina Termelétrica Aureliano Chaves,1,1,gas_power_plant,Ibiritermo SA,Petróleo Brasileiro SA,Minas Gerais,Brazil,operating,operating,2002,235,,MW,point,-19.99,-44.098,,https://gem.wiki/Aureliano_Chaves_power_station,operating
Azulão power station,Usina Termelétrica Azulão,1-I,1-I,gas_power_plant,Eneva SA,Eneva SA,Amazonas,Brazil,pre-construction,pre-construction,2026,360,,MW,point,-2.7438,-58.18,,https:/.gem.wiki/Azulão_power_station,pre-construction
Azulão power station,Usina Termelétrica Azulão,1-V,1-V,gas_power_plant,Eneva SA,Eneva SA,Amazonas,Brazil,announced,proposed_plus,,230,,MW,point,-2.7438,-58.18,,https:/.gem.wiki/Azulão_power_station,proposed_plus
Azulão power station,Usina Termelétrica Azulão,2-II-IV,2-II-IV,gas_power_plant,Eneva SA,Eneva SA,Amazonas,Brazil,pre-construction,pre-construction,2026,590,,MW,point,-2.7438,-58.18,,https:/.gem.wiki/Azulão_power_station,pre-construction
