project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
GNL Del Plata FSRU,FSRU de GNL del Plata,,,lng_terminal,,MOL Group [100.00%],Montevideo,Uruguay,cancelled,cancelled,,0.1,,MTPA,point,-34.884,-56.182,,https://www.gem.wiki/GNL_Del_Plata_FSRU,https://www.gem.wiki/GNL_Del_Plata_FSRU
Gas Atacama FLNG Terminal,Terminal de FLNG de Gas Atacama,,,lng_terminal,,Gas Atacama [100.00%],Antofagasta,Chile,cancelled,cancelled,2019,1.4,,MTPA,point,-23.1,-70.45,,https://www.gem.wiki/Gas_Atacama_FLNG_Terminal,https://www.gem.wiki/Gas_Atacama_FLNG_Terminal
Geramar FSRU,Terminal de GNL Geramar,,,lng_terminal,,Unknown [unknown %],Maranhão,Brazil,proposed,proposed_plus,2026,0,,MTPA,point,-2.5795,-44.368,,https://www.gem.wiki/Geramar_FSRU,https://www.gem.wiki/Geramar_FSRU
Guanabara Bay FSRU,FSRU da Baía de Guanabara,,,lng_terminal,,Petrobras [100.00%],Rio de Janeiro,Brazil,operating,operating,2009,8.05,,MTPA,point,-22.79,-43.156,,https://www.gem.wiki/Guanabara_Bay_FSRU,https://www.gem.wiki/Guanabara_Bay_FSRU
Hidrovias do Brasil FSRU,Terminal de GNL da Hidrovias do Brasil,,,lng_terminal,,Hidrovias do Brasil SA [100.00%],Pará,Brazil,shelved,shelved,,3.76,,MTPA,point,-1.5045,-48.737,,https://www.gem.wiki/Hidrovias_do_Brasil_FSRU,https://www.gem.wiki/Hidrovias_do_Brasil_FSRU
Ilo LNG Terminal,Terminal de GNL de Ilo,,,lng_terminal,,YPFB [100.00%],Ilo,Peru,proposed,proposed_plus,,,,MTPA,point,-17.647,-71.348,,https://www.gem.wiki/Ilo_LNG_Terminal,https://www.gem.wiki/Ilo_LNG_Terminal
Imetame LNG Terminal,Terminal de GNL Imetame,,,lng_terminal,,Imetame [100.00%],Espírito Santo,Brazil,proposed,proposed_plus,2025,,,MTPA,point,-19.858,-40.074,,https://www.gem.wiki/Imetame_LNG_Terminal,https://www.gem.wiki/Imetame_LNG_Terminal
Itacoatiara FSRU,Terminal de GNL Itacoatiara,,,lng_terminal,,Grupo Dislub Equador SA [50.00%]; Vitol SA [50.00%],Amazonas,Brazil,proposed,proposed_plus,,3.76,,MTPA,point,-3.1549,-58.434,,https://www.gem.wiki/Itacoatiara_FSRU,https://www.gem.wiki/Itacoatiara_FSRU
Jambelí FSRU,Terminal GNL de Jambelí,,,lng_terminal,,Sycar LLC [100.00%],El Oro Province,Ecuador,proposed,proposed_plus,2024,0.38,,MTPA,point,-3.1365,-80.133,,https://www.gem.wiki/Jambel%C3%AD_FSRU,https://www.gem.wiki/Jambel%C3%AD_FSRU
Lakach Field FLNG Terminal,Terminal de Exportación de GNL de Lakach,,,lng_terminal,,New Fortress Energy [100.00%],,Mexico,proposed,proposed_plus,,1.4,,MTPA,point,19.293,-95.402,,https://www.gem.wiki/Lakach_Field_FLNG_Terminal,https://www.gem.wiki/Lakach_Field_FLNG_Terminal
Lazaro Cardenas LNG Terminal,Terminal de GNL Lázaro Cárdenas,,,lng_terminal,,Repsol [100.00%],Michoacán,Mexico,cancelled,cancelled,,3.8,,MTPA,point,17.927,-102.17,,https://www.gem.wiki/Lazaro_Cardenas_LNG_Terminal,https://www.gem.wiki/Lazaro_Cardenas_LNG_Terminal
Manzanillo LNG Terminal,Terminal de GNL de Manzanillo,,,lng_terminal,,Mitsui Group [37.50%]; Samsung [37.50%]; KOGAS [25.00%],Colima,Mexico,operating,operating,2012,3.8,,MTPA,point,19.052,-104.32,,https://www.gem.wiki/Manzanillo_LNG_Terminal,https://www.gem.wiki/Manzanillo_LNG_Terminal
Maurice Bonnefil LNG Terminal,Terminal de GNL de Maurice Bonnefil,,,lng_terminal,,Haytrac Power and Gas [100.00%],,Haiti,cancelled,cancelled,,,,MTPA,point,18.746,-72.437,,https://www.gem.wiki/Maurice_Bonnefil_LNG_Terminal,https://www.gem.wiki/Maurice_Bonnefil_LNG_Terminal
Mejillones LNG Terminal,Terminal de GNL Mejillones,,,lng_terminal,,Engie [63.00%]; Ameris Capital [37.00%],Antofagasta,Chile,operating,operating,2010,1.5,,MTPA,point,-23.059,-70.366,,https://www.gem.wiki/Mejillones_LNG_Terminal,https://www.gem.wiki/Mejillones_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 1,Fase 1,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 2,Fase 2,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 3,Fase 3,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 4,Fase 4,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 5,Fase 5,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Mexico Pacific LNG Terminal,Terminal de GNL Mexico Pacific,Phase 6,Fase 6,lng_terminal,,AECOM [50.00%]; DKRW Energy [50.00%],Sonora,Mexico,proposed,proposed_plus,2025,4.7,,MTPA,point,29.906,-112.69,,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal,https://www.gem.wiki/Mexico_Pacific_LNG_Terminal
Montego Bay LNG Terminal,Terminal de GNL de Bahía Montego,,,lng_terminal,,New Fortress Energy [100.00%],,Jamaica,operating,operating,2016,0.5,,MTPA,point,18.463,-77.935,,https://www.gem.wiki/Montego_Bay_LNG_Terminal,https://www.gem.wiki/Montego_Bay_LNG_Terminal
New Fortress Altamira FLNG Terminal,Terminal de Exportación de GNL New Fortress Altamira,Unit 1,Unidad 1,lng_terminal,,New Fortress Energy [100.00%],Tamaulipas,Mexico,proposed,proposed_plus,,1.4,,MTPA,point,22.416,-97.811,,https://www.gem.wiki/New_Fortress_Altamira_FLNG_Terminal,https://www.gem.wiki/New_Fortress_Altamira_FLNG_Terminal
New Fortress Altamira FLNG Terminal,Terminal de Exportación de GNL New Fortress Altamira,Unit 2,Unidad 2,lng_terminal,,New Fortress Energy [100.00%],Tamaulipas,Mexico,proposed,proposed_plus,,1.4,,MTPA,point,22.416,-97.811,,https://www.gem.wiki/New_Fortress_Altamira_FLNG_Terminal,https://www.gem.wiki/New_Fortress_Altamira_FLNG_Terminal
Ocean Cay LNG Terminal,Terminal de GNL de Ocean Cay,,,lng_terminal,,AES Corporation [100.00%],,Bahamas,cancelled,cancelled,,6.42,,MTPA,point,25.417,-79.217,,https://www.gem.wiki/Ocean_Cay_LNG_Terminal,https://www.gem.wiki/Ocean_Cay_LNG_Terminal
Old Harbour FSRU,FSRU de Old Harbour,,,lng_terminal,,New Fortress Energy [100.00%],,Jamaica,operating,operating,2019,3.6,,MTPA,point,17.895,-77.101,,https://www.gem.wiki/Old_Harbour_FSRU,https://www.gem.wiki/Old_Harbour_FSRU
PEMEX LNG Terminal,Terminal de GNL Pemex,,,lng_terminal,,PEMEX [100.00%],Oaxaca,Mexico,cancelled,cancelled,2020,5,,MTPA,point,16.168,-95.192,,https://www.gem.wiki/PEMEX_LNG_Terminal,https://www.gem.wiki/PEMEX_LNG_Terminal
Paraná FSRU,Terminal de GNL Paraná,,,lng_terminal,,Copel [unknown %]; Shell [unknown %],Paraná,Brazil,proposed,proposed_plus,,3.76,,MTPA,point,-25.54,-48.379,,https://www.gem.wiki/Paran%C3%A1_FSRU,https://www.gem.wiki/Paran%C3%A1_FSRU
Pecém FSRU,FSRU do Porto do Pecém,,,lng_terminal,,Petrobras [100.00%],Ceará,Brazil,operating,operating,2008,1.88,,MTPA,point,-3.5467,-38.831,,https://www.gem.wiki/Pec%C3%A9m_FSRU,https://www.gem.wiki/Pec%C3%A9m_FSRU
Penco Lirquén FSRU,FSRU Penco Lirquén,,,lng_terminal,,Biobiogenera [50.00%]; Cheniere Energy [50.00%],Biobío region (VIII),Chile,shelved,shelved,,2.7,,MTPA,point,-36.683,-73.033,,https://www.gem.wiki/Penco_Lirqu%C3%A9n_FSRU,https://www.gem.wiki/Penco_Lirqu%C3%A9n_FSRU
Peru LNG Terminal,Terminal Perú LNG,,,lng_terminal,,Hunt Oil Company [50.00%]; SK Group [20.00%]; Shell [20.00%]; Marubeni Corporation [10.00%],Ica,Peru,operating,operating,2010,4.45,,MTPA,point,-13.245,-76.297,,https://www.gem.wiki/Peru_LNG_Terminal,https://www.gem.wiki/Peru_LNG_Terminal
Pichilingue LNG Terminal,Terminal de GNL de Pichilingue,,,lng_terminal,,New Fortress Energy [100.00%],Baja California del Sur,Mexico,operating,operating,2021,3,,MTPA,point,24.274,-110.33,,https://www.gem.wiki/Pichilingue_LNG_Terminal,https://www.gem.wiki/Pichilingue_LNG_Terminal
Porto Norte Fluminense FSRU,FSRU do Porto Norte Fluminense,,,lng_terminal,,Porto Norte Fluminense SA [100.00%],Rio de Janeiro,Brazil,proposed,proposed_plus,2027,5.64,,MTPA,point,-21.515,-40.979,,https://www.gem.wiki/Porto_Norte_Fluminense_FSRU,https://www.gem.wiki/Porto_Norte_Fluminense_FSRU
Porto do Açu FSRU,FSRU do Porto do Açu,,,lng_terminal,,EIG Global Energy Partners [46.90%]; Siemens [33.00%]; BP [20.10%],Rio de Janeiro,Brazil,operating,operating,2021,5.6,,MTPA,point,-21.848,-40.992,,https://www.gem.wiki/Porto_do_A%C3%A7u_FSRU,https://www.gem.wiki/Porto_do_A%C3%A7u_FSRU
Presidente Kennedy FSRU,FSRU Presidente Kennedy (Porto Central),,,lng_terminal,,Port of Rotterdam [unknown %]; TPK Logística SA [unknown %],Espírito Santo,Brazil,proposed,proposed_plus,,5.37,,MTPA,point,-21.225,-40.947,,https://www.gem.wiki/Presidente_Kennedy_FSRU,https://www.gem.wiki/Presidente_Kennedy_FSRU
Progreso LNG Terminal,Terminal de GNL de Progreso,,,lng_terminal,,KOGAS [100.00%],Yucatan,Mexico,cancelled,cancelled,,5.1,,MTPA,point,21.28,-89.67,,https://www.gem.wiki/Progreso_LNG_Terminal,https://www.gem.wiki/Progreso_LNG_Terminal
Project Venezuela Liquefied Natural Gas,Proyecto de Terminal de GNL Venezuela,,,lng_terminal,,ExxonMobil [unknown %]; Mitsubishi [unknown %]; Petróleos de Venezuela [unknown %]; Shell [unknown %],,Venezuela,cancelled,cancelled,,4,,MTPA,point,10.302,-63.332,,https://www.gem.wiki/Project_Venezuela_Liquefied_Natural_Gas_Terminal,https://www.gem.wiki/Project_Venezuela_Liquefied_Natural_Gas_Terminal
Puerto Sandino FSRU,FSRU de Puerto Sandino,,,lng_terminal,,New Fortress Energy [100.00%],,Nicaragua,construction,construction_plus,2022,0.46,,MTPA,point,12.171,-86.767,,https://www.gem.wiki/Puerto_Sandino_FSRU,https://www.gem.wiki/Puerto_Sandino_FSRU
Quintero LNG Terminal,Terminal de GNL Quintero,Expansion,Expansion,lng_terminal,,EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%],Valparaíso,Chile,cancelled,cancelled,2021,1.35,,MTPA,point,-32.783,-71.533,,https://www.gem.wiki/Quintero_LNG_Terminal,https://www.gem.wiki/Quintero_LNG_Terminal
Quintero LNG Terminal,Terminal de GNL Quintero,,,lng_terminal,,EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%],Valparaíso,Chile,operating,operating,2010,4.03,,MTPA,point,-32.783,-71.533,,https://www.gem.wiki/Quintero_LNG_Terminal,https://www.gem.wiki/Quintero_LNG_Terminal
Salina Cruz LNG Terminal,Terminal de GNL de Salina Cruz,,,lng_terminal,,CFEnergía [100.00%],Oaxaca,Mexico,proposed,proposed_plus,,3,,MTPA,point,16.162,-95.196,,https://www.gem.wiki/Salina_Cruz_LNG_Terminal,https://www.gem.wiki/Salina_Cruz_LNG_Terminal
San Pedro de Macoris LNG Terminal,Terminal de GNL de San Pedro de Macorís,,,lng_terminal,,BW Group [unknown %]; InterEnergy Holdings [unknown %],San Pedro Macorís,Dominican Republic,cancelled,cancelled,,1,,MTPA,point,18.45,-69.3,,https://www.gem.wiki/San_Pedro_de_Macoris_LNG_Terminal,https://www.gem.wiki/San_Pedro_de_Macoris_LNG_Terminal
Santos Basin FLNG Terminal,Terminal de GNLe da Bacia_de_Santos,,,lng_terminal,,BG Group [unknown %]; Galp [unknown %]; Petrobras [unknown %]; Repsol [unknown %],Sao Paulo,Brazil,cancelled,cancelled,,2.7,,MTPA,point,-23.937,-46.325,,https://www.gem.wiki/Santos_Basin_FLNG_Terminal,https://www.gem.wiki/Santos_Basin_FLNG_Terminal
Sergipe FSRU,Terminal GNL de Sergipe,,,lng_terminal,,New Fortress Energy [100.00%],Pernambuco,Brazil,operating,operating,2020,5.6,,MTPA,point,-10.843,-36.918,,https://www.gem.wiki/Sergipe_FSRU,https://www.gem.wiki/Sergipe_FSRU
Sinolam LNG Terminal,Terminal de GNL Sinolam,,,lng_terminal,,Shanghai Gorgeous Investment Development Co Ltd [100.00%],Colón,Panama,proposed,proposed_plus,,,,MTPA,point,9.3846,-79.883,,https://www.gem.wiki/Sinolam_LNG_Terminal,https://www.gem.wiki/Sinolam_LNG_Terminal
Suape FSRU,FSRU de Suape,,,lng_terminal,,New Fortress Energy [100.00%],Pernambuco,Brazil,proposed,proposed_plus,2022,5.64,,MTPA,point,-8.3982,-34.96,,https://www.gem.wiki/Suape_FSRU,https://www.gem.wiki/Suape_FSRU
São Luis FSRU,FSRU de São Luis,,,lng_terminal,,Eneva [51.00%]; Servtec Energia [49.00%],Maranhão,Brazil,proposed,proposed_plus,,3.76,,MTPA,point,-2.5896,-44.369,,https://www.gem.wiki/S%C3%A3o_Luis_FSRU,https://www.gem.wiki/S%C3%A3o_Luis_FSRU
São Marcos Bay FSRU,FSRU da Baia de Marcos,,,lng_terminal,,New Fortress Energy [100.00%],Maranhão,Brazil,proposed,proposed_plus,,5.64,,MTPA,point,-2.551,-44.379,,https://www.gem.wiki/S%C3%A3o_Marcos_Bay_FSRU,https://www.gem.wiki/S%C3%A3o_Marcos_Bay_FSRU
Talcahuano FSRU,FSRU de Talcahuano,,,lng_terminal,,Inversiones GNL Talcahuano SpA [100.00%],,Chile,proposed,proposed_plus,2022,2.28,,MTPA,point,-36.718,-73.103,,https://www.gem.wiki/Talcahuano_FSRU,https://www.gem.wiki/Talcahuano_FSRU
Telfers FSRU,FSRU de Telfers,,,lng_terminal,,LNG Group Panama [100.00%],Colon,Panama,shelved,shelved,,,,MTPA,point,9.3572,-79.899,,https://www.gem.wiki/Telfers_FSRU,https://www.gem.wiki/Telfers_FSRU
Tepor Macaé FSRU,FSRU de Tepor Macaé,,,lng_terminal,,Eneva [65.00%]; Grupo Vale Azul Participações [35.00%],Rio de Janeiro,Brazil,proposed,proposed_plus,,5.64,,MTPA,point,-22.323,-41.723,,https://www.gem.wiki/Tepor_Maca%C3%A9_FSRU,https://www.gem.wiki/Tepor_Maca%C3%A9_FSRU
Tergás Rio Grande LNG Terminal,Terminal de GNL Tergás Rio Grande,,,lng_terminal,,Grupo Cobra [100.00%],Rio Grande do Sul,Brazil,proposed,proposed_plus,2024,1.61,,MTPA,point,-32.118,-52.106,,https://www.gem.wiki/Terg%C3%A1s_LNG_Terminal,https://www.gem.wiki/Terg%C3%A1s_LNG_Terminal
Terminal Gás Sul FSRU,Terminal Gás Sul,,,lng_terminal,,New Fortress Energy [100.00%],Santa Catarina,Brazil,construction,construction_plus,2022,4.03,,MTPA,point,-26.231,-48.641,,https://www.gem.wiki/Terminal_G%C3%A1s_Sul_FSRU,https://www.gem.wiki/Terminal_G%C3%A1s_Sul_FSRU
Vaca Muerta (YPF) LNG Terminal,Terminal de GNL de Vaca Muerta (YPF),,,lng_terminal,,YPF [100.00%],Buenos Aires,Argentina,proposed,proposed_plus,2024,5.37,,MTPA,point,-38.777,-62.304,,https://www.gem.wiki/Vaca_Muerta_(YPF)_LNG_Terminal,https://www.gem.wiki/Vaca_Muerta_(YPF)_LNG_Terminal
Venezuela Offshore LNG Terminal,Terminal Marítimo de GNL de Venezuela,,,lng_terminal,,Petróleos de Venezuela [50.00%]; Rosneft [50.00%],,Venezuela,cancelled,cancelled,,,,MTPA,point,10.784,-63.183,,https://www.gem.wiki/Venezuela_Offshore_LNG_Terminal,https://www.gem.wiki/Venezuela_Offshore_LNG_Terminal
Vista Pacifico LNG Terminal,Terminal de GNL Vista Pacífico,,,lng_terminal,,Sempra Energy [100.00%],Sinaloa,Mexico,proposed,proposed_plus,2025,4,,MTPA,point,25.582,-109.06,,https://www.gem.wiki/Vista_Pacifico_LNG_Terminal,https://www.gem.wiki/Vista_Pacifico_LNG_Terminal
25 de Mayo - Medanito Sudeste LP,25 de Mayo - Medanito Sudeste LP,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2016,,1.05,million boe/y,point,-38.233,-69.267,,https://www.gem.wiki/25_de_Mayo_-_Medanito_Sudeste_LP_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/25_de_Mayo_-_Medanito_Sudeste_LP_Oil_and_Gas_Field_(Argentina)
25 de Mayo - Medanito Sudeste RN,25 de Mayo - Medanito Sudeste RN,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2016,,1.13,million boe/y,point,-38.233,-69.267,,https://www.gem.wiki/25_de_Mayo_-_Medanito_Sudeste_RN_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/25_de_Mayo_-_Medanito_Sudeste_RN_Oil_and_Gas_Field_(Argentina)
Abalone,Abalone,,,oil_and_gas_extraction_area,Shell Brasil (50%);ONGC Campos (27%);QPI Brasil (23%),Shell plc (50%);Oil and Natural Gas Corporation Limited (ONGC) (27%);Qatar Petroleum (23%),,Brazil,operating,operating,2009,,,,point,-21.36,-39.612,,https://www.gem.wiki/Abalone_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Abalone_Oil_and_Gas_Field_(Brazil)
Abarco,Abarco,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.16,million boe/y,point,6.321,-74.478,,https://www.gem.wiki/Abarco_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Abarco_Oil_and_Gas_Field_(Colombia)
Abkatún,Abkatún,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,1980,,5.03,million boe/y,point,19.249,-92.188,,https://www.gem.wiki/Abkatún_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Abkatún_Oil_and_Gas_Field_(Mexico)
Acae San Miguel,Acae San Miguel,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.53,million boe/y,point,0.407,-76.9,,https://www.gem.wiki/Acae_San_Miguel_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Acae_San_Miguel_Oil_and_Gas_Field_(Colombia)
Acordionero,Acordionero,,,oil_and_gas_extraction_area,Gran Tierra Energy Colombia Ltd (100%),Gran Tierra Energy Inc. (100%),,Colombia,operating,operating,,,6.92,million boe/y,point,8.161,-73.516,,https://www.gem.wiki/Acordionero_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Acordionero_Oil_and_Gas_Field_(Colombia)
Agua Fría,Agua Fría,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,1.39,million boe/y,point,20.538,-97.655,,https://www.gem.wiki/Agua_Fría_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Agua_Fría_Oil_and_Gas_Field_(Mexico)
Aguada Baguales,Aguada Baguales,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.46,million boe/y,point,-38.817,-68.953,,https://www.gem.wiki/Aguada_Baguales_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Baguales_Oil_and_Gas_Field_(Argentina)
Aguada Cánepa,Aguada Cánepa,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2013,,0.48,million boe/y,point,-38.076,-68.465,,https://www.gem.wiki/Aguada_Cánepa_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Cánepa_Oil_and_Gas_Field_(Argentina)
Aguada Federal,Aguada Federal,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2012,,0.46,million boe/y,point,-38.089,-68.723,,https://www.gem.wiki/Aguada_Federal_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Federal_Oil_and_Gas_Field_(Argentina)
Aguada Pichana Este Mulichinco,Aguada Pichana Este Mulichinco,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2017,,9.58,million boe/y,point,-38.389,-69.166,,https://www.gem.wiki/Aguada_Pichana_Este_Mulichinco_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Pichana_Este_Mulichinco_Oil_and_Gas_Field_(Argentina)
Aguada Pichana Este Vaca Muerta,Aguada Pichana Este Vaca Muerta,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2017,,9.66,million boe/y,point,-38.345,-69.213,,https://www.gem.wiki/Aguada_Pichana_Este_Vaca_Muerta_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Pichana_Este_Vaca_Muerta_Oil_and_Gas_Field_(Argentina)
Aguada Pichana Oeste,Aguada Pichana Oeste,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2017,,2.64,million boe/y,point,-38.38,-69.408,,https://www.gem.wiki/Aguada_Pichana_Oeste_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Pichana_Oeste_Gas_Field_(Argentina)
Aguada San Roque,Aguada San Roque,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.62,million boe/y,point,-37.955,-69.003,,https://www.gem.wiki/Aguada_San_Roque_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_San_Roque_Oil_and_Gas_Field_(Argentina)
Aguada Toledo,Aguada Toledo,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.78,million boe/y,point,-38.752,-68.819,,https://www.gem.wiki/Aguada_Toledo_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_Toledo_Oil_and_Gas_Field_(Argentina)
Aguada de Castro,Aguada de Castro,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2011,,0.80,million boe/y,point,-38.264,-69.567,,https://www.gem.wiki/Aguada_de_Castro_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_de_Castro_Gas_Field_(Argentina)
Aguada de la Arena,Aguada de la Arena,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,2.89,million boe/y,point,-38.22,-69.153,,https://www.gem.wiki/Aguada_de_la_Arena_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Aguada_de_la_Arena_Oil_and_Gas_Field_(Argentina)
