project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Balcón,Balcón,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.3,million boe/y,point,3.133,-75.367,,https://www.gem.wiki/Balcón_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Balcón_(Colombia)
Baleia Anã,Baleia Anã,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,,,,,point,-21.148,-39.98,,https://www.gem.wiki/Baleia_Anã_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Baleia_Anã_(Brasil)
Baleia Azul,Baleia Azul,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2012,,7.3,million boe/y,point,-21.325,-40.007,,https://www.gem.wiki/Baleia_Azul_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Baleia_Azul_(Brasil)
Baleia Franca,Baleia Franca,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2010,,36.5,million boe/y,point,-21.233,-39.957,,https://www.gem.wiki/Baleia_Franca_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Baleia_Franca_(Brasil)
Ballena,Ballena,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.41,million boe/y,point,11.728,-72.799,,https://www.gem.wiki/Ballena_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Gas_Ballena_(Colombia)
Bandurria Centro,Bandurria Centro,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2015,,0.96,million boe/y,point,-38.165,-68.84,,https://www.gem.wiki/Bandurria_Centro_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bandurria_Centro_(Argentina)
Bandurria Sur,Bandurria Sur,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,2015,,3.41,million boe/y,point,-38.256,-68.738,,https://www.gem.wiki/Bandurria_Sur_Oil_and_Gas_Field_(Argentina),https://gem.wiki/Campo_de_Petróleo_y_Gas_Bandurria_Sur_(Argentina)
Bare,Bare,,,oil_and_gas_extraction_area,,,,Venezuela,operating,operating,,,22.63,million boe/y,point,8.941,-64.426,,https://www.gem.wiki/Bare_Oil_and_Gas_Field_(Venezuela),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bare_(Venezuela)
Barracuda,Barracuda,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1997,,14.9,million boe/y,point,-22.564,-40.241,,https://www.gem.wiki/Barracuda_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Barracuda_(Brasil)
Barrancas,Barrancas,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,1.19,million boe/y,point,-33.173,-68.781,,https://www.gem.wiki/Barrancas_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Barrancas_(Argentina)
Barrosa Norte,Barrosa Norte,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.78,million boe/y,point,-38.711,-68.867,,https://www.gem.wiki/Barrosa_Norte_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Barrosa_Norte_(Argentina)
Bayo,Bayo,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,1.25,million boe/y,point,-46.081,-69.04,,https://www.gem.wiki/Bayo_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bayo_(Argentina)
Baúna,Baúna,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2012,,,,point,-26.437,-46.527,,https://www.gem.wiki/Baúna_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Baúna_(Brasil)
Bedel,Bedel,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,2.37,million boe/y,point,17.832,-95.447,,https://www.gem.wiki/Bedel_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bedel_(México)
Bellota,Bellota,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,1.32,million boe/y,point,18.092,-93.32,,https://www.gem.wiki/Bellota_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bellota_(México)
Benfica,Benfica,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1997,,,,point,-5.022,-37.051,,https://www.gem.wiki/Benfica_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Benfica_(Brasil)
Berbigão,Berbigão,,,oil_and_gas_extraction_area,Barra Energia (50%);Enauta Energia S/A (50%),Barra Energia do Brasil Petróleo e Gás Ltda. (50%);Enauta Energia SA (50%),,Brazil,operating,operating,2019,,23.54,million boe/y,point,-25.003,-42.7,,https://www.gem.wiki/Berbigão_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Berbigão_(Brasil)
Bicudo,Bicudo,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1982,,,,point,-22.759,-40.707,,https://www.gem.wiki/Bicudo_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Bicudo_(Brasil)
Bijupirá,Bijupirá,,,oil_and_gas_extraction_area,Shell Brasil (80%);Petrobras (20%),Shell plc (80%);Petrobras (20%);Petróleo Brasileiro S.A. (20%),,Brazil,operating,operating,1993,,,,point,-22.654,-40.391,,https://www.gem.wiki/Bijupirá_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Bijupirá_(Brasil)
Block 56,Block 56,,,oil_and_gas_extraction_area,"PlusPetrol Lote 56 S.A. (27%);Hunt Oil Company of Peru L.L.C., Sucursal del Perú (25%);Repsol (10%);SK Innovation (18%);Other (20%)","Pluspetrol Resources Corporation B.V. (27%);Hunt Oil Company (25%);Repsol SA (10%);SK Energy Co., Ltd. (18%);Other (20%)",,Peru,operating,operating,2007,,32.19,million boe/y,point,-11.483,-73.105,,https://www.gem.wiki/Gas_Block_56_(Peru),https://gem.wiki/Lote_de_Gas_56_(Perú)
Block 57,Block 57,,,oil_and_gas_extraction_area,"Repsol Exploracion Peru, Sucursal del Peru (53.8%);CNPC Perú S.A. (46.2%)",Repsol SA (53.8%);China National Petroleum Corporation (46.2%),,Peru,operating,operating,2014,,15.24,million boe/y,point,-11.323,-73.376,,https://www.gem.wiki/Gas_Block_57_(Peru),https://gem.wiki/Lote_de_Gas_57_(Perú)
Block 88,Block 88,,,oil_and_gas_extraction_area,"PlusPetrol Camisea S.A. (27%);Hunt Oil Company of Peru L.L.C., Sucursal del Perú (25%);Repsol (10%);SK Innovation (18%);Other (20%)","Pluspetrol Resources Corporation B.V. (27%);Hunt Oil Company (25%);Repsol SA (10%);SK Energy Co., Ltd. (18%);Other (20%)",,Peru,operating,operating,2004,,58.83,million boe/y,point,-11.648,-72.772,,https://www.gem.wiki/Gas_Block_88_(Peru),https://gem.wiki/Lote_de_Gas_88_(Perú)
Block VI/VII,Block VI/VII,,,oil_and_gas_extraction_area,"Sapet Development Perú Inc., Sucursal Perú (100%)",China National Petroleum Corporation (100%),,Peru,operating,operating,,,1.63,million boe/y,point,-4.674,-81.253,,https://www.gem.wiki/Block_VIVII_Oil_and_Gas_Block_(Peru),https://www.gem.wiki/Lote_Petróleo_y_Gas_Block_VI/VII_(Perú)
Block X,Block X,,,oil_and_gas_extraction_area,CNPC Perú S.A. (100%),China National Petroleum Corporation (100%),,Peru,operating,operating,,,6.17,million boe/y,point,-4.277,-81.158,,https://www.gem.wiki/Block_X_Oil_and_Gas_Block_(Peru),https://www.gem.wiki/Lote_Petróleo_y_Gas_Block_X_(Perú)
Block XIII,Block XIII,,,oil_and_gas_extraction_area,"Olympic Perú Inc., Sucursal del Perú (100%)",Olympic Oil and Gas Company (100%),,Peru,operating,operating,,,1.77,million boe/y,point,-5.407,-80.771,,https://www.gem.wiki/Block_XIII_Oil_and_Gas_Block_(Peru),https://www.gem.wiki/Lote_Petróleo_y_Gas_Block_XIII_(Perú)
Block Z-2B,Block Z-2B,,,oil_and_gas_extraction_area,Savia Perú S.A. (100%),Ecopetrol S.A. (100%),,Peru,operating,operating,,,3.43,million boe/y,point,-4.965,-81.244,,https://www.gem.wiki/Block_Z-2B_Oil_and_Gas_Block_(Peru),https://www.gem.wiki/Lote_Petróleo_y_Gas_Block_Z-2B_(Perú)
Boa Esperança,Boa Esperança,,,oil_and_gas_extraction_area,Potiguar E&P SA (100%),Petroreconcavo (100%),,Brazil,operating,operating,1997,,,,point,-5.485,-37.644,,https://www.gem.wiki/Boa_Esperança_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Boa_Esperança_(Brasil)
Boa Vista,Boa Vista,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1994,,,,point,-5.02,-37.025,,https://www.gem.wiki/Boa_Vista_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Boa_Vista_(Brasil)
Boicobo,Boicobo,,,oil_and_gas_extraction_area,Repsol (37.5%);BG Bolivia (37.5%);PAE (25%),Repsol SA (37.5%);Shell plc (37.5%);Bridas Corp. (12.5%);BP (12.5%),,Bolivia,discovered,proposed_plus,,,,,point,-16.715,-64.671,,https://www.gem.wiki/Boicobo_Gas_Field_(Bolivia),https://www.gem.wiki/Campo_de_Gas_Boicobo_(Bolivia)
Bolontikú,Bolontikú,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,3.3,million boe/y,point,18.895,-92.574,,https://www.gem.wiki/Bolontikú_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bolontikú_(México)
Bonanza,Bonanza,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.79,million boe/y,point,7.474,-73.391,,https://www.gem.wiki/Bonanza_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bonanza_(Colombia)
Bonga,Bonga,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.38,million boe/y,point,9.598,-75.083,,https://www.gem.wiki/Bonga_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bonga_(Colombia)
Bonito,Bonito,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1979,,,,point,-22.73,-40.635,,https://www.gem.wiki/Bonito_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Bonito_(Brasil)
Borde Montuoso,Borde Montuoso,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,1.16,million boe/y,point,-38.205,-68.519,,https://www.gem.wiki/Borde_Montuoso_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Borde_Montuoso_(Argentina)
Boscán,Boscán,,,oil_and_gas_extraction_area,PDVSA (60%);Chevron (39.2%);NEMAKA (0.8%),PDVSA (60%);Chevron Corporation (39.2%);NEMAKA (0.8%),,Venezuela,operating,operating,,,4.81,million boe/y,point,10.058,-72.097,,https://www.gem.wiki/Boscán_Oil_and_Gas_Field_(Venezuela),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Boscán_(Venezuela)
Bounty,Bounty,,,oil_and_gas_extraction_area,BG Group (100%),Shell plc (100%),,Trinidad and Tobago,operating,operating,2021,,,,point,10.24,-60.132,,https://www.gem.wiki/Bounty_Gas_Field_(Trinidad_and_Tobago),https://www.gem.wiki/Campo_de_Gas_Bounty_(Trinidad_y_Tobago)
Boyuy,Boyuy,,,oil_and_gas_extraction_area,Repsol (37.5%);BG Bolivia (37.5%);PAE (25%),Repsol SA (37.5%);Shell plc (37.5%);Bridas Corp. (12.5%);BP (12.5%),,Bolivia,discovered,proposed_plus,,,,,point,-16.715,-64.671,,https://www.gem.wiki/Boyuy_Gas_Field_(Bolivia),https://www.gem.wiki/Campo_de_Gas_Boyuy_(Bolivia)
Brejinho (Petrobras),Brejinho (Petrobras),,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1961,,,,point,-12.354,-38.527,,https://www.gem.wiki/Brejinho_(Petrobras)_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Brejinho_(Petrobras)_(Brasil)
Bricol,Bricol,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,1.2,million boe/y,point,18.244,-93.34,,https://www.gem.wiki/Bricol_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bricol_(México)
Bullerengue,Bullerengue,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.21,million boe/y,point,10.704,-74.926,,https://www.gem.wiki/Bullerengue_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bullerengue_(Colombia)
Bulo Bulo,Bulo Bulo,,,oil_and_gas_extraction_area,YPFB Chaco SA (100%),YPFB (100%),,Bolivia,operating,operating,,,2.71,million boe/y,point,-17.302,-64.398,,https://www.gem.wiki/Bulo_Bulo_Oil_and_Gas_Field_(Bolivia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Bulo_Bulo_(Bolivia)
Buracica,Buracica,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1959,,,,point,-12.209,-38.484,,https://www.gem.wiki/Buracica_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Buracica_(Brasil)
Búzios,Búzios,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2015,,177.13,million boe/y,point,-24.657,-42.498,,https://www.gem.wiki/Búzios_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Búzios_(Brasil)
Caan,Caan,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,1985,,2.55,million boe/y,point,19.239,-92.06,,https://www.gem.wiki/Caan_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caan_(México)
Cachalote,Cachalote,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2008,,,,point,-21.151,-40.07,,https://www.gem.wiki/Cachalote_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Cachalote_(Brasil)
Cahua,Cahua,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,2020,,1.13,million boe/y,point,18.296,-94.1,,https://www.gem.wiki/Cahua_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cahua_(México)
Cali,Cali,,,oil_and_gas_extraction_area,,,,Mexico,in-development,construction_plus,,,3.07,million boe/y,point,26.133,-98.632,,https://www.gem.wiki/Cali_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cali_(México)
Calona,Calona,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.71,million boe/y,point,4.549,-72.595,,https://www.gem.wiki/Calona_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Calona_(Colombia)
Camarupim,Camarupim,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2009,,,,point,-19.935,-39.62,,https://www.gem.wiki/Camarupim_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Camarupim_(Brasil)
Campamento Central - Bella Vista Este,Campamento Central - Bella Vista Este,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,1.5,million boe/y,point,-45.82,-67.515,,https://www.gem.wiki/Campamento_Central_-_Bella_Vista_Este_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campamento_Central_-_Bella_Vista_Este_(Argentina)
Campamento Uno,Campamento Uno,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.59,million boe/y,point,-38.909,-69.165,,https://www.gem.wiki/Campamento_Uno_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campamento_Uno_(Argentina)
Campo Boleadoras Oeste,Campo Boleadoras Oeste,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.45,million boe/y,point,-50.76,-70.834,,https://www.gem.wiki/Campo_Boleadoras_Oeste_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campo_Boleadoras_Oeste_(Argentina)
Campo Duran,Campo Duran,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,2.35,million boe/y,point,-39.064,-64.197,,https://www.gem.wiki/Campo_Duran_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campo_Duran_(Argentina)
Campo Indio,Campo Indio,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,8.06,million boe/y,point,-50.811,-70.795,,https://www.gem.wiki/Campo_Indio_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campo_Indio_(Argentina)
Campos Del Centro,Campos Del Centro,,,oil_and_gas_extraction_area,,,,Ecuador,operating,operating,,,1.32,million boe/y,point,-0.47432,-86.978,,https://www.gem.wiki/Campos_Del_Centro_Oil_and_Gas_Field_(Ecuador),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Campos_Del_Centro_(Ecuador)
Canaguey,Canaguey,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.42,million boe/y,point,6.884,-71.214,,https://www.gem.wiki/Canaguey_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Canaguey_(Colombia)
Candeias,Candeias,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1941,,,,point,-12.715,-38.542,,https://www.gem.wiki/Candeias_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Candeias_(Brasil)
Candelilla,Candelilla,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.92,million boe/y,point,4.322,-72.982,,https://www.gem.wiki/Candelilla_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Candelilla_(Colombia)
Capachos,Capachos,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.57,million boe/y,point,6.58,-71.742,,https://www.gem.wiki/Capachos_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Capachos_(Colombia)
Caparroso Pijije Escuintle,Caparroso Pijije Escuintle,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,4.78,million boe/y,point,18.346,-92.809,,https://www.gem.wiki/Caparroso_Pijije_Escuintle_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caparroso_Pijije_Escuintle_(México)
Caracara Sur A,Caracara Sur A,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.95,million boe/y,point,4.174,-72.014,,https://www.gem.wiki/Caracara_Sur_A_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caracara_Sur_A_(Colombia)
Caracara Sur B and C,Caracara Sur B y C,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.69,million boe/y,point,4.174,-72.014,,https://www.gem.wiki/Caracara_Sur_B_y_C_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caracara_Sur_B_y_C_(Colombia)
Caratinga,Caratinga,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1997,,3.38,million boe/y,point,-22.671,-40.245,,https://www.gem.wiki/Caratinga_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Caratinga_(Brasil)
Caribe,Caribe,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.47,million boe/y,point,0.516,-77.166,,https://www.gem.wiki/Caribe_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caribe_(Colombia)
Caricare,Caricare,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.47,million boe/y,point,6.727,-71.354,,https://www.gem.wiki/Caricare_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Caricare_(Colombia)
Carina-Fenix-Orion-Orion Norte-Orion Oeste (Estado Nacional),Carina-Fenix-Orion-Orion Norte-Orion Oeste (Estado Nacional),,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,20.5,million boe/y,point,-52.943,-67.268,,https://www.gem.wiki/Carina-Fenix-Orion-Orion_Norte-Orion_Oeste_(Estado_Nacional)_Oil_and_Gas_Field_(Argentina),https://gem.wiki/Campo_de_Petróleo_y_Gas_Carina-Fénix-Orión-Orión_Norte-Orión_Oeste_(Argentina)
Carmópolis,Carmópolis,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1963,,,,point,-10.691,-37.023,,https://www.gem.wiki/Carmópolis_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Carmópolis_(Brasil)
Casabe,Casabe,,,oil_and_gas_extraction_area,Ecopetrol S.A.;Schlumberger,Ecopetrol S.A.;Schlumberger B.V.,,Colombia,operating,operating,,,3.82,million boe/y,point,7.167,-73.84,,https://www.gem.wiki/Casabe_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Casabe_(Colombia)
Casabe Sur,Casabe Sur,,,oil_and_gas_extraction_area,Ecopetrol S.A.;Schlumberger,Ecopetrol S.A.;Schlumberger B.V.,,Colombia,operating,operating,,,0.68,million boe/y,point,7.167,-73.84,,https://www.gem.wiki/Casabe_Sur_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Casabe_Sur_(Colombia)
Cauchy,Cauchy,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,1.21,million boe/y,point,18.133,-95.744,,https://www.gem.wiki/Cauchy_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cauchy_(México)
Cañadon Alfa-Ara-Ara Sur-Antares-Argo (Tierra del Fuego),Cañadon Alfa-Ara-Ara Sur-Antares-Argo (Tierra del Fuego),,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,5.86,million boe/y,point,-52.719,-68.402,,https://www.gem.wiki/Cañadon_Alfa-Ara-Ara_Sur-Antares-Argo_(Tierra_del_Fuego)_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cañadon_Alfa-Ara-Ara_Sur-Antares-Argo_(Tierra_del_Fuego)_(Argentina)
Cañadon Amarillo,Cañadon Amarillo,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.4,million boe/y,point,-36.979,-69.398,,https://www.gem.wiki/Cañadon_Amarillo_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cañadon_Amarillo_(Argentina)
Cañadon Grande,Cañadon Grande,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,2.37,million boe/y,point,-45.796,-68.306,,https://www.gem.wiki/Cañadon_Grande_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cañadon_Grande_(Argentina)
Cañadon Leon (Santa Cruz) - Sinopec,Cañadon Leon (Santa Cruz) - Sinopec,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,0.4,million boe/y,point,-46.696,-67.363,,https://www.gem.wiki/Cañadon_Leon_(Santa_Cruz)_-_Sinopec_Oil_and_Gas_Asset_(Argentina),https://www.gem.wiki/Activo_Petróleo_y_Gas_Cañadon_Leon_(Santa_Cruz)_-_Sinopec_(Argentina)
